seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,localTighteings,globalTightenings,list_active_set_size_cb,list_discarded_set_size_cb
10,35,1647.0,-3.494434519625878,-1.651960932508155,OPTIMAL,41,6,6,24,3
10,35,2878.0,-3.494434519625878,-1.651960932508155,OPTIMAL,80,5,0,24,27
10,35,2909.0,-3.34271037784462,-1.651960932508155,OPTIMAL,120,8,0,22,2
10,35,2939.0,-3.34271037784462,-2.3364678048231866,OPTIMAL,131,0,0,24,27
10,35,3034.0,-3.34271037784462,-2.3364678048231866,OPTIMAL,191,5,0,22,28
10,35,3053.0,-3.34271037784462,-2.3364678048231866,OPTIMAL,208,6,0,17,2
10,35,3110.0,-3.249826988716559,-2.3364678048231866,OPTIMAL,265,6,0,18,0
10,35,3126.0,-3.249826988716559,-2.3364678048231866,OPTIMAL,279,5,0,23,2
10,35,3187.0,-3.23653955709677,-2.3364678048231866,OPTIMAL,317,6,0,20,7
10,35,3296.0,-3.23653955709677,-2.357138790727087,OPTIMAL,345,3,0,37,27
10,35,3359.0,-3.1364077814962297,-2.357138790727087,OPTIMAL,407,8,0,20,1
10,35,3394.0,-3.1364077814962297,-2.357138790727087,OPTIMAL,426,2,0,21,2
10,35,3420.0,-3.005792767854022,-2.357138790727087,OPTIMAL,469,5,0,19,12
10,35,3473.0,-3.005792767854022,-2.357138790727087,OPTIMAL,498,0,0,38,2
10,35,3500.0,-2.827337399671287,-2.357138790727087,OPTIMAL,539,4,0,19,2
10,35,3511.0,-2.827337399671287,-2.357138790727087,OPTIMAL,548,2,0,20,4
10,35,3546.0,-2.8150117246982793,-2.357138790727087,OPTIMAL,586,2,0,22,4
10,35,3594.0,-2.8150117246982793,-2.357138790727087,OPTIMAL,599,0,0,24,19
10,35,3617.0,-2.8150117246982793,-2.357138790727087,OPTIMAL,641,3,0,19,3
10,35,3635.0,-2.8150117246982793,-2.357138790727087,OPTIMAL,654,0,0,32,19
10,35,3653.0,-2.74914284926004,-2.357138790727087,OPTIMAL,691,2,0,19,9
10,35,3767.0,-2.74914284926004,-2.4182634573216015,OPTIMAL,718,3,0,36,36
10,35,3822.0,-2.718918102109864,-2.4182634573216015,OPTIMAL,771,4,0,29,17
10,35,3828.0,-2.718918102109864,-2.5130776173167098,OPTIMAL,779,3,0,17,1
10,35,3842.0,-2.6639970394616386,-2.5130776173167098,OPTIMAL,813,2,0,17,7
10,35,3901.0,-2.6639970394616386,-2.528039525785741,OPTIMAL,823,5,0,35,3
10,35,3927.0,-2.609881333496066,-2.528039525785741,OPTIMAL,864,2,0,23,13
10,35,3944.0,-2.609881333496066,-2.528039525785741,OPTIMAL,872,1,0,27,11
10,35,3970.0,-2.5859135301298393,-2.5562836138384704,OPTIMAL,907,2,0,17,3
10,35,3976.0,-2.5859135301298393,-2.5562836138384704,OPTIMAL,918,1,0,17,1
10,35,3986.0,-2.5664161926604505,-2.5562836138384704,OPTIMAL,950,2,0,16,4
