seed,dimension,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
2,35,241.0,-18.803929133559087,57.097755432380204,OPTIMAL,48,2,5,0
2,35,399.0,-18.803929133559087,56.80336548228305,OPTIMAL,96,3,2,0
2,35,469.0,-18.75835114292501,0.10714062017993808,OPTIMAL,146,4,6,0
2,35,808.0,-18.75835114292501,-18.47726828116057,OPTIMAL,159,5,6,0
2,35,875.0,-18.7441176190853,-18.47726828116057,OPTIMAL,212,6,6,0
2,35,1054.0,-18.7441176190853,-18.47726828116057,OPTIMAL,261,7,8,0
2,35,1181.0,-18.72519676797617,-18.47726828116057,OPTIMAL,342,8,8,0
2,35,1282.0,-18.72519676797617,-18.47726828116057,OPTIMAL,382,9,2,0
2,35,1341.0,-18.69366726660396,-18.47726828116057,OPTIMAL,427,10,2,0
2,35,1357.0,-18.69366726660396,-18.47726828116057,OPTIMAL,434,11,3,0
2,35,1514.0,-18.685856673011806,-18.47726828116057,OPTIMAL,487,12,3,0
2,35,1578.0,-18.685856673011806,-18.47726828116057,OPTIMAL,532,13,3,0
2,35,1641.0,-18.678755312006373,-18.47726828116057,OPTIMAL,585,14,3,0
2,35,1754.0,-18.678755312006373,-18.47726828116057,OPTIMAL,634,15,2,0
2,35,1829.0,-18.66329599424662,-18.47726828116057,OPTIMAL,677,16,3,0
2,35,1925.0,-18.66329599424662,-18.47726828116057,OPTIMAL,725,17,1,0
2,35,1981.0,-18.65397381169754,-18.47726828116057,OPTIMAL,774,18,2,0
