seed,dimension,var_A,p,k,M,time,lowerBound,upperBound,termination,LMOcalls,openNodes
1,18,1,90,18.0,1,832.0,0.5840216434865376,0.6931471805599453,Time limit reached,31,2
1,18,1,90,18.0,1,907.0,0.5840216434865376,0.6931471805599453,Time limit reached,57,3
1,18,1,90,18.0,1,1037.0,0.5871952167818697,0.6931471805599453,Time limit reached,95,4
1,18,1,90,18.0,1,1200.0,0.5871952167818697,0.6931471805599453,Time limit reached,151,5
1,18,1,90,18.0,1,1325.0,0.5898055823861452,0.6931471805599453,Time limit reached,191,6
1,18,1,90,18.0,1,1496.0,0.5898055823861452,0.6931471805599453,Time limit reached,242,7
1,18,1,90,18.0,1,1616.0,0.5898055823861452,0.6931471805599453,Time limit reached,283,8
1,18,1,90,18.0,1,1792.0,0.5898055823861452,0.6931471805599453,Time limit reached,341,9
1,18,1,90,18.0,1,1948.0,0.5906696525283998,0.6931471805599453,Time limit reached,384,10
1,18,1,90,18.0,1,2129.0,0.5906696525283998,0.6931471805599453,Time limit reached,446,11
1,18,1,90,18.0,1,2290.0,0.5915559827094693,0.6931471805599453,Time limit reached,497,12
1,18,1,90,18.0,1,2509.0,0.5915559827094693,0.6931471805599453,Time limit reached,565,13
1,18,1,90,18.0,1,2672.0,0.5916104904640648,0.6931471805599453,Time limit reached,617,14
1,18,1,90,18.0,1,2764.0,0.5916104904640648,0.6931471805599453,Time limit reached,648,15
1,18,1,90,18.0,1,2930.0,0.5917042647158466,0.6931471805599453,Time limit reached,700,16
1,18,1,90,18.0,1,3076.0,0.5917042647158466,0.6931471805599453,Time limit reached,751,17
1,18,1,90,18.0,1,3239.0,0.5919764050678911,0.6931471805599453,Time limit reached,806,18
1,18,1,90,18.0,1,3475.0,0.5919764050678911,0.6931471805599453,Time limit reached,880,19
1,18,1,90,18.0,1,3671.0,0.5919764050678911,0.6931471805599453,Time limit reached,938,20
1,18,1,90,18.0,1,3907.0,0.5919764050678911,0.6931471805599453,Time limit reached,1010,21
1,18,1,90,18.0,1,4130.0,0.592362879319516,0.6931471805599453,Time limit reached,1071,22
1,18,1,90,18.0,1,4269.0,0.592362879319516,0.6931471805599453,Time limit reached,1120,23
1,18,1,90,18.0,1,4422.0,0.592362879319516,0.6931471805599453,Time limit reached,1174,24
1,18,1,90,18.0,1,4565.0,0.592362879319516,0.6931471805599453,Time limit reached,1221,25
1,18,1,90,18.0,1,4736.0,0.592362879319516,0.6931471805599453,Time limit reached,1276,26
1,18,1,90,18.0,1,4894.0,0.592362879319516,0.6931471805599453,Time limit reached,1331,27
1,18,1,90,18.0,1,5049.0,0.5924697005120063,0.6931471805599453,Time limit reached,1383,28
1,18,1,90,18.0,1,5241.0,0.5924697005120063,0.6931471805599453,Time limit reached,1443,29
1,18,1,90,18.0,1,5420.0,0.5925239448719276,0.6931471805599453,Time limit reached,1504,30
1,18,1,90,18.0,1,5685.0,0.5925239448719276,0.6931471805599453,Time limit reached,1581,31
1,18,1,90,18.0,1,5940.0,0.5926792542236283,0.6931471805599453,Time limit reached,1649,32
1,18,1,90,18.0,1,6220.0,0.5926792542236283,0.6931471805599453,Time limit reached,1734,33
1,18,1,90,18.0,1,6512.0,0.5929108411948312,0.6931471805599453,Time limit reached,1811,34
1,18,1,90,18.0,1,6843.0,0.5929108411948312,0.6931471805599453,Time limit reached,1902,35
1,18,1,90,18.0,1,7164.0,0.5930969799126756,0.6931471805599453,Time limit reached,1983,36
1,18,1,90,18.0,1,7315.0,0.5930969799126756,0.6931471805599453,Time limit reached,2034,37
1,18,1,90,18.0,1,7489.0,0.5931033645034954,0.6931471805599453,Time limit reached,2088,38
1,18,1,90,18.0,1,7642.0,0.5931033645034954,0.6931471805599453,Time limit reached,2142,39
1,18,1,90,18.0,1,7820.0,0.5931490809798595,0.6931471805599453,Time limit reached,2201,40
1,18,1,90,18.0,1,8007.0,0.5931490809798595,0.6931471805599453,Time limit reached,2259,41
1,18,1,90,18.0,1,8180.0,0.5931490809798595,0.6931471805599453,Time limit reached,2320,42
1,18,1,90,18.0,1,8374.0,0.5931490809798595,0.6931471805599453,Time limit reached,2382,43
1,18,1,90,18.0,1,8555.0,0.5931627589285295,0.6931471805599453,Time limit reached,2439,44
1,18,1,90,18.0,1,8942.0,0.5931627589285295,0.6931471805599453,Time limit reached,2542,45
1,18,1,90,18.0,1,9336.0,0.5933553659487016,0.6931471805599453,Time limit reached,2636,46
1,18,1,90,18.0,1,9786.0,0.5933553659487016,0.6931471805599453,Time limit reached,2746,47
1,18,1,90,18.0,1,10263.0,0.5933586680396437,0.6931471805599453,Time limit reached,2845,48
1,18,1,90,18.0,1,10459.0,0.5933586680396437,0.6931471805599453,Time limit reached,2906,49
1,18,1,90,18.0,1,10630.0,0.5934661174041093,0.6931471805599453,Time limit reached,2965,50
1,18,1,90,18.0,1,10819.0,0.5934661174041093,0.6931471805599453,Time limit reached,3025,51
1,18,1,90,18.0,1,11013.0,0.5934714901183875,0.6931471805599453,Time limit reached,3087,52
1,18,1,90,18.0,1,11514.0,0.5934714901183875,0.6931471805599453,Time limit reached,3201,53
1,18,1,90,18.0,1,12177.0,0.5935498222591152,0.6931471805599453,Time limit reached,3318,54
1,18,1,90,18.0,1,12854.0,0.5935498222591152,0.6931471805599453,Time limit reached,3449,55
1,18,1,90,18.0,1,13781.0,0.5935848126180711,0.6931471805599453,Time limit reached,3584,56
1,18,1,90,18.0,1,13953.0,0.5935848126180711,0.6931471805599453,Time limit reached,3642,57
1,18,1,90,18.0,1,14153.0,0.5935848126180711,0.6931471805599453,Time limit reached,3703,58
1,18,1,90,18.0,1,14336.0,0.5935848126180711,0.6931471805599453,Time limit reached,3763,59
1,18,1,90,18.0,1,14521.0,0.5936657776342303,0.6931471805599453,Time limit reached,3822,60
1,18,1,90,18.0,1,15383.0,0.5936657776342303,0.6931471805599453,Time limit reached,3953,61
1,18,1,90,18.0,1,16971.0,0.5937167313260724,0.6931471805599453,Time limit reached,4099,62
1,18,1,90,18.0,1,18226.0,0.5937167313260724,0.6931471805599453,Time limit reached,4226,63
1,18,1,90,18.0,1,22450.0,0.5937167313260724,0.6931471805599453,Time limit reached,4362,64
1,18,1,90,18.0,1,25225.0,0.5937167313260724,0.6931471805599453,Time limit reached,4438,65
1,18,1,90,18.0,1,25369.0,0.5937378916534094,0.630469798211184,Time limit reached,4482,64
1,18,1,90,18.0,1,25548.0,0.5937378916534094,0.630469798211184,Time limit reached,4542,65
1,18,1,90,18.0,1,25743.0,0.5937520291330828,0.630469798211184,Time limit reached,4602,66
1,18,1,90,18.0,1,25912.0,0.5937520291330828,0.630469798211184,Time limit reached,4660,67
1,18,1,90,18.0,1,26082.0,0.5938135460311068,0.630469798211184,Time limit reached,4717,68
1,18,1,90,18.0,1,26275.0,0.5938135460311068,0.630469798211184,Time limit reached,4777,69
1,18,1,90,18.0,1,26486.0,0.5939271007697753,0.630469798211184,Time limit reached,4846,70
1,18,1,90,18.0,1,26713.0,0.5939271007697753,0.630469798211184,Time limit reached,4914,71
1,18,1,90,18.0,1,26923.0,0.5939389008993398,0.630469798211184,Time limit reached,4984,72
1,18,1,90,18.0,1,27152.0,0.5939389008993398,0.630469798211184,Time limit reached,5052,73
1,18,1,90,18.0,1,27348.0,0.5940184184333024,0.630469798211184,Time limit reached,5120,74
1,18,1,90,18.0,1,27569.0,0.5940184184333024,0.630469798211184,Time limit reached,5184,75
1,18,1,90,18.0,1,27778.0,0.5940535359092531,0.630469798211184,Time limit reached,5254,76
1,18,1,90,18.0,1,28031.0,0.5940535359092531,0.630469798211184,Time limit reached,5330,77
1,18,1,90,18.0,1,28250.0,0.5940672094239143,0.630469798211184,Time limit reached,5403,78
1,18,1,90,18.0,1,28409.0,0.5940672094239143,0.630469798211184,Time limit reached,5456,79
1,18,1,90,18.0,1,28574.0,0.5941102545049759,0.630469798211184,Time limit reached,5508,80
1,18,1,90,18.0,1,28724.0,0.5941102545049759,0.630469798211184,Time limit reached,5561,81
1,18,1,90,18.0,1,28901.0,0.5941226735669024,0.630469798211184,Time limit reached,5619,82
1,18,1,90,18.0,1,29110.0,0.5941226735669024,0.630469798211184,Time limit reached,5684,83
1,18,1,90,18.0,1,29284.0,0.5941941761376194,0.630469798211184,Time limit reached,5744,84
1,18,1,90,18.0,1,29527.0,0.5941941761376194,0.630469798211184,Time limit reached,5817,85
1,18,1,90,18.0,1,29738.0,0.5942111174913239,0.630469798211184,Time limit reached,5886,86
1,18,1,90,18.0,1,29909.0,0.5942111174913239,0.630469798211184,Time limit reached,5938,87
1,18,1,90,18.0,1,30062.0,0.5942111174913239,0.630469798211184,Time limit reached,5992,88
1,18,1,90,18.0,1,30248.0,0.5942111174913239,0.630469798211184,Time limit reached,6054,89
1,18,1,90,18.0,1,30433.0,0.5942242357545534,0.630469798211184,Time limit reached,6110,90
1,18,1,90,18.0,1,30650.0,0.5942242357545534,0.630469798211184,Time limit reached,6182,91
1,18,1,90,18.0,1,30911.0,0.5942284095155206,0.630469798211184,Time limit reached,6259,92
1,18,1,90,18.0,1,31110.0,0.5942284095155206,0.630469798211184,Time limit reached,6325,93
1,18,1,90,18.0,1,31346.0,0.5942612394980523,0.630469798211184,Time limit reached,6395,94
1,18,1,90,18.0,1,31491.0,0.5942612394980523,0.630469798211184,Time limit reached,6446,95
1,18,1,90,18.0,1,31646.0,0.5942612394980523,0.630469798211184,Time limit reached,6501,96
1,18,1,90,18.0,1,31829.0,0.5942612394980523,0.630469798211184,Time limit reached,6554,97
1,18,1,90,18.0,1,31995.0,0.5943173498083977,0.630469798211184,Time limit reached,6613,98
1,18,1,90,18.0,1,32217.0,0.5943173498083977,0.630469798211184,Time limit reached,6682,99
1,18,1,90,18.0,1,32463.0,0.594347036987437,0.630469798211184,Time limit reached,6757,100
1,18,1,90,18.0,1,32717.0,0.594347036987437,0.630469798211184,Time limit reached,6831,101
1,18,1,90,18.0,1,32954.0,0.5944145331062864,0.630469798211184,Time limit reached,6909,102
1,18,1,90,18.0,1,33181.0,0.5944145331062864,0.630469798211184,Time limit reached,6977,103
1,18,1,90,18.0,1,33372.0,0.5944145331062864,0.630469798211184,Time limit reached,7042,104
1,18,1,90,18.0,1,33595.0,0.5944145331062864,0.630469798211184,Time limit reached,7112,105
1,18,1,90,18.0,1,33816.0,0.5944363249474983,0.630469798211184,Time limit reached,7181,106
1,18,1,90,18.0,1,34038.0,0.5944363249474983,0.630469798211184,Time limit reached,7252,107
1,18,1,90,18.0,1,34256.0,0.5944445304663692,0.630469798211184,Time limit reached,7321,108
1,18,1,90,18.0,1,34491.0,0.5944445304663692,0.630469798211184,Time limit reached,7395,109
1,18,1,90,18.0,1,34735.0,0.5944659469560595,0.630469798211184,Time limit reached,7470,110
1,18,1,90,18.0,1,34929.0,0.5944659469560595,0.630469798211184,Time limit reached,7533,111
1,18,1,90,18.0,1,35126.0,0.5945245081551522,0.630469798211184,Time limit reached,7594,112
1,18,1,90,18.0,1,35290.0,0.5945245081551522,0.630469798211184,Time limit reached,7650,113
1,18,1,90,18.0,1,35460.0,0.5945365491237737,0.630469798211184,Time limit reached,7705,114
1,18,1,90,18.0,1,35723.0,0.5945365491237737,0.630469798211184,Time limit reached,7783,115
1,18,1,90,18.0,1,36001.0,0.5945715106192353,0.630469798211184,Time limit reached,7864,116
1,18,1,90,18.0,1,36253.0,0.5945715106192353,0.630469798211184,Time limit reached,7943,117
1,18,1,90,18.0,1,36526.0,0.5946095044831627,0.630469798211184,Time limit reached,8024,118
1,18,1,90,18.0,1,36768.0,0.5946095044831627,0.630469798211184,Time limit reached,8095,119
1,18,1,90,18.0,1,37017.0,0.5946237153968931,0.630469798211184,Time limit reached,8175,120
1,18,1,90,18.0,1,37261.0,0.5946237153968931,0.630469798211184,Time limit reached,8248,121
1,18,1,90,18.0,1,37461.0,0.5946354264012705,0.630469798211184,Time limit reached,8316,122
1,18,1,90,18.0,1,37780.0,0.5946354264012705,0.630469798211184,Time limit reached,8401,123
1,18,1,90,18.0,1,38151.0,0.5946399002230779,0.630469798211184,Time limit reached,8502,124
1,18,1,90,18.0,1,38360.0,0.5946399002230779,0.630469798211184,Time limit reached,8568,125
1,18,1,90,18.0,1,38589.0,0.5946565956594955,0.630469798211184,Time limit reached,8638,126
1,18,1,90,18.0,1,38822.0,0.5946565956594955,0.630469798211184,Time limit reached,8711,127
1,18,1,90,18.0,1,39079.0,0.5946632256077105,0.630469798211184,Time limit reached,8789,128
1,18,1,90,18.0,1,39285.0,0.5946632256077105,0.630469798211184,Time limit reached,8855,129
1,18,1,90,18.0,1,39482.0,0.5946954128931279,0.630469798211184,Time limit reached,8918,130
1,18,1,90,18.0,1,39700.0,0.5946954128931279,0.630469798211184,Time limit reached,8988,131
1,18,1,90,18.0,1,39938.0,0.5947131228122909,0.630469798211184,Time limit reached,9060,132
1,18,1,90,18.0,1,40195.0,0.5947131228122909,0.630469798211184,Time limit reached,9142,133
1,18,1,90,18.0,1,40453.0,0.5947448188517536,0.630469798211184,Time limit reached,9221,134
1,18,1,90,18.0,1,40741.0,0.5947448188517536,0.630469798211184,Time limit reached,9304,135
1,18,1,90,18.0,1,40996.0,0.5947785903959337,0.630469798211184,Time limit reached,9384,136
1,18,1,90,18.0,1,41284.0,0.5947785903959337,0.630469798211184,Time limit reached,9469,137
1,18,1,90,18.0,1,41562.0,0.5947931537179809,0.630469798211184,Time limit reached,9549,138
1,18,1,90,18.0,1,41741.0,0.5947931537179809,0.630469798211184,Time limit reached,9610,139
1,18,1,90,18.0,1,41928.0,0.5947977688181232,0.630469798211184,Time limit reached,9671,140
1,18,1,90,18.0,1,42229.0,0.5947977688181232,0.630469798211184,Time limit reached,9756,141
1,18,1,90,18.0,1,42533.0,0.5948023957429828,0.630469798211184,Time limit reached,9841,142
1,18,1,90,18.0,1,42821.0,0.5948023957429828,0.630469798211184,Time limit reached,9923,143
1,18,1,90,18.0,1,43121.0,0.5948030870111883,0.630469798211184,Time limit reached,10013,144
1,18,1,90,18.0,1,43492.0,0.5948030870111883,0.630469798211184,Time limit reached,10111,145
1,18,1,90,18.0,1,43918.0,0.5948336901601348,0.630469798211184,Time limit reached,10215,146
1,18,1,90,18.0,1,44302.0,0.5948336901601348,0.630469798211184,Time limit reached,10314,147
1,18,1,90,18.0,1,44720.0,0.5948553889066877,0.630469798211184,Time limit reached,10422,148
