seed,dimension,p,k,Ns,solution,dual_gap,rel_dual_gap,ncalls,termination,time
1,50,50,25.0,0.1,0.8399762136523655,0.0037285076190370914,0.004458616259437001,33016,Time limit reached,1802.908
1,50,50,25.0,1.0,0.5021126100319651,0.014697453941460326,0.030153871412917775,41958,Time limit reached,1804.616
1,50,50,25.0,5.0,0.5068305288629139,0.01935305563223616,0.039700410162498236,40464,Time limit reached,1804.789
1,50,50,25.0,10.0,0.5265439643163805,0.039159201547925016,0.08034555968777503,60573,Time limit reached,1805.167
2,50,50,25.0,0.1,0.8108838922071157,0.0019420420802800376,0.0024007190133327146,49224,Time limit reached,1803.362
2,50,50,25.0,1.0,0.29674654871157585,0.03127659586500153,0.11781595442207174,47197,Time limit reached,1801.728
2,50,50,25.0,5.0,0.2752792025462422,0.009655177461835751,0.036349036796530954,44348,Time limit reached,1804.072
2,50,50,25.0,10.0,0.29412725211384577,0.02862558436321555,0.10781696629529967,65921,Time limit reached,1801.835
3,50,50,25.0,0.1,0.8416469039802633,0.005341204549838885,0.006386665251087698,40251,Time limit reached,1802.948
3,50,50,25.0,1.0,0.49232625888629067,0.008551726192112752,0.017677090491902345,34721,Time limit reached,1804.684
3,50,50,25.0,5.0,0.4981649506005167,0.014674055941021502,0.030350221903053413,34527,Time limit reached,1804.175
3,50,50,25.0,10.0,0.5028988053032853,0.01946443142211013,0.04026282050621074,48997,Time limit reached,1805.525
4,50,50,25.0,0.1,0.47880180423135565,0.00493822471678701,0.01042119489715961,41125,Time limit reached,1804.133
4,50,50,25.0,1.0,-0.9570683220208057,0.04876012426618004,0.05094738081313284,20474,Time limit reached,1802.847
4,50,50,25.0,5.0,-1.0089725778406273,0.0792007319355581,0.0784964167262713,20585,Time limit reached,1804.187
4,50,50,25.0,10.0,-1.0303206364608943,0.05790945865829977,0.05620527883166176,32997,Time limit reached,1804.597
5,50,50,25.0,0.1,0.8239760994875609,0.006896387468716458,0.008440287241592171,28721,Time limit reached,1803.969
5,50,50,25.0,1.0,0.4613773066411926,0.013551602338530422,0.030260885447905412,31544,Time limit reached,1804.935
5,50,50,25.0,5.0,0.4658717333701699,0.01803562579827922,0.040272826360665835,35915,Time limit reached,1803.763
5,50,50,25.0,10.0,0.4614366516900606,0.01364331737242086,0.030467888480767442,26653,Time limit reached,1804.574
6,50,50,25.0,0.1,0.909050701593275,0.026242452370949687,0.02972610688002398,58351,Time limit reached,1801.738
6,50,50,25.0,1.0,0.6255786315799641,0.010105442938832754,0.016418981566270974,40443,Time limit reached,1804.977
6,50,50,25.0,5.0,0.6408230565849934,0.025396577409923737,0.041266630977539076,70388,Time limit reached,1801.808
6,50,50,25.0,10.0,0.6408045808419942,0.02538073095710791,0.041241058437782877,63121,Time limit reached,1801.839
7,50,50,25.0,0.1,0.7742116418497522,0.005924160198289785,0.007710863888548051,24498,Time limit reached,1803.613
7,50,50,25.0,1.0,0.18329837823476453,0.02054562263992335,0.12623824748669626,28383,Time limit reached,1804.779
7,50,50,25.0,5.0,0.18642334711701328,0.02373170783127551,0.14586925262702133,31989,Time limit reached,1803.735
7,50,50,25.0,10.0,0.18601565508238233,0.02337074682580287,0.14369184425333803,29901,Time limit reached,1804.334
8,50,50,25.0,0.1,0.7122996556451228,0.012217959009575341,0.01745219032049032,37675,Time limit reached,1803.185
8,50,50,25.0,1.0,-0.20700861218090183,0.02178234551452579,0.10522434446104356,30025,Time limit reached,1803.025
8,50,50,25.0,5.0,-0.2006710231696017,0.03058460002377253,0.15241164140536254,35746,Time limit reached,1803.42
8,50,50,25.0,10.0,-0.2017145615427361,0.029558369647028043,0.14653562648607144,52278,Time limit reached,1804.507
9,50,50,25.0,0.1,0.7870525779316343,0.009868883401773054,0.0126982635781403,39046,Time limit reached,1803.333
9,50,50,25.0,1.0,0.1354884711432665,0.015656304279163924,0.13065193335708586,38601,Time limit reached,1804.398
9,50,50,25.0,5.0,0.13737850008402197,0.01752954778426981,0.14626367146228325,38371,Time limit reached,1803.353
9,50,50,25.0,10.0,0.13217083751741635,0.012248222097054798,0.10213438102664316,32202,Time limit reached,1805.04
10,50,50,25.0,0.1,0.8328507229982246,0.004321624862809625,0.005216020623216903,25233,Time limit reached,1803.309
10,50,50,25.0,1.0,0.4924576454558005,0.02224911350953168,0.047317545297272716,30137,Time limit reached,1805.042
10,50,50,25.0,5.0,0.5009002892979244,0.03072935921192721,0.06535784593553375,60225,Time limit reached,1803.766
10,50,50,25.0,10.0,0.4998564176414151,0.029659743536568806,0.06307944137000672,46936,Time limit reached,1804.8
1,70,70,35.0,0.1,0.44031746021692914,0.02282346723768036,0.0546677739595999,21845,Time limit reached,1804.662
1,70,70,35.0,1.0,-1.3890840800011806,0.048008333375237466,0.03456114289006657,16087,Time limit reached,1805.059
1,70,70,35.0,5.0,-1.5583826678568518,0.08802300888302894,0.056483565107972866,17908,Time limit reached,1806.059
1,70,70,35.0,10.0,-1.5526951638505904,0.09372081049900416,0.060360083988786443,21903,Time limit reached,1805.724
2,70,70,35.0,0.1,0.8635729374480843,0.04678104388316717,0.057274128516371106,41570,Time limit reached,1801.768
2,70,70,35.0,1.0,0.2843021667961945,0.03603544966435768,0.14514812972381555,23360,Time limit reached,1801.984
