seed,dimension,p,k,time,lowerBound,upperBound,termination,LMOcalls,openNodes,localTighteings,globalTightenings
3,20,100,4.0,302.0,4.752878508814005,5.18800102635046,OPTIMAL,34,2,81,81
3,20,100,4.0,583.0,4.752878508814005,5.18800102635046,OPTIMAL,61,3,0,0
3,20,100,4.0,765.0,4.812411473842928,5.18800102635046,OPTIMAL,83,4,0,0
3,20,100,4.0,989.0,4.812411473842928,5.18800102635046,OPTIMAL,109,5,0,0
3,20,100,4.0,1221.0,4.8544137726317995,5.18800102635046,OPTIMAL,135,6,0,0
3,20,100,4.0,1463.0,4.8544137726317995,5.18800102635046,OPTIMAL,159,7,0,0
3,20,100,4.0,1601.0,4.867024863843421,5.18800102635046,OPTIMAL,178,8,5,0
3,20,100,4.0,1807.0,4.867024863843421,5.18800102635046,OPTIMAL,201,9,0,0
3,20,100,4.0,2029.0,4.898465194604653,5.18800102635046,OPTIMAL,225,10,0,0
3,20,100,4.0,2215.0,4.898465194604653,5.18800102635046,OPTIMAL,241,11,0,0
3,20,100,4.0,2397.0,4.905534706507716,5.18800102635046,OPTIMAL,263,12,1,0
3,20,100,4.0,2616.0,4.905534706507716,5.18800102635046,OPTIMAL,288,13,0,0
3,20,100,4.0,2817.0,4.919781969006511,5.18800102635046,OPTIMAL,314,14,1,0
3,20,100,4.0,3041.0,4.919781969006511,5.18800102635046,OPTIMAL,336,15,0,0
3,20,100,4.0,3239.0,4.923996621550548,5.18800102635046,OPTIMAL,359,16,2,0
3,20,100,4.0,3407.0,4.923996621550548,5.18800102635046,OPTIMAL,379,17,0,0
3,20,100,4.0,3605.0,4.939457918930414,5.18800102635046,OPTIMAL,402,18,4,0
3,20,100,4.0,3821.0,4.939457918930414,5.18800102635046,OPTIMAL,427,19,0,0
3,20,100,4.0,4093.0,4.943052402804913,5.18800102635046,OPTIMAL,455,20,0,0
3,20,100,4.0,4283.0,4.943052402804913,5.18800102635046,OPTIMAL,476,21,0,0
3,20,100,4.0,4481.0,4.950659560108611,5.18800102635046,OPTIMAL,499,22,3,0
3,20,100,4.0,4682.0,4.950659560108611,5.18800102635046,OPTIMAL,519,23,0,0
3,20,100,4.0,4864.0,4.9635035098655536,5.18800102635046,OPTIMAL,541,24,0,0
3,20,100,4.0,5061.0,4.9635035098655536,5.18800102635046,OPTIMAL,564,25,0,0
3,20,100,4.0,5287.0,4.963695700618842,5.18800102635046,OPTIMAL,591,26,0,0
3,20,100,4.0,5456.0,4.963695700618842,5.18800102635046,OPTIMAL,609,27,0,0
3,20,100,4.0,5678.0,4.971335525682948,5.18800102635046,OPTIMAL,636,28,1,0
3,20,100,4.0,5829.0,4.971335525682948,5.18800102635046,OPTIMAL,654,29,0,0
3,20,100,4.0,6046.0,4.977754694641593,5.18800102635046,OPTIMAL,679,30,1,0
3,20,100,4.0,6218.0,4.977754694641593,5.18800102635046,OPTIMAL,699,31,0,0
3,20,100,4.0,6436.0,4.98416434754533,5.18800102635046,OPTIMAL,722,32,2,0
3,20,100,4.0,6551.0,4.98416434754533,5.18800102635046,OPTIMAL,737,33,0,0
3,20,100,4.0,6640.0,4.986465922884203,5.18800102635046,OPTIMAL,748,32,8,0
3,20,100,4.0,6803.0,4.986465922884203,5.18800102635046,OPTIMAL,768,33,0,0
3,20,100,4.0,6947.0,4.986683091899734,5.18800102635046,OPTIMAL,787,32,0,0
3,20,100,4.0,7131.0,4.986683091899734,5.18800102635046,OPTIMAL,809,33,0,0
3,20,100,4.0,7376.0,4.991283410877884,5.18800102635046,OPTIMAL,836,34,0,0
3,20,100,4.0,7537.0,4.991283410877884,5.18800102635046,OPTIMAL,857,35,0,0
3,20,100,4.0,7718.0,4.999096024965066,5.18800102635046,OPTIMAL,881,34,0,0
3,20,100,4.0,7919.0,4.999096024965066,5.18800102635046,OPTIMAL,906,35,0,0
3,20,100,4.0,8119.0,5.001048191778068,5.18800102635046,OPTIMAL,928,34,0,0
3,20,100,4.0,8256.0,5.001048191778068,5.18800102635046,OPTIMAL,946,35,0,0
3,20,100,4.0,8339.0,5.006167765670063,5.18800102635046,OPTIMAL,959,34,7,0
3,20,100,4.0,8469.0,5.006167765670063,5.18800102635046,OPTIMAL,973,35,0,0
3,20,100,4.0,8600.0,5.007987696066471,5.18800102635046,OPTIMAL,989,34,0,0
3,20,100,4.0,8788.0,5.007987696066471,5.18800102635046,OPTIMAL,1011,35,0,0
3,20,100,4.0,9016.0,5.010484511280465,5.18800102635046,OPTIMAL,1035,34,3,0
3,20,100,4.0,9190.0,5.010484511280465,5.18800102635046,OPTIMAL,1055,35,0,0
3,20,100,4.0,9428.0,5.015260097995403,5.18800102635046,OPTIMAL,1088,36,0,0
3,20,100,4.0,9598.0,5.015260097995403,5.18800102635046,OPTIMAL,1107,37,0,0
3,20,100,4.0,9695.0,5.0178914108814325,5.18800102635046,OPTIMAL,1121,36,0,0
3,20,100,4.0,9838.0,5.0178914108814325,5.18800102635046,OPTIMAL,1135,37,0,0
3,20,100,4.0,9899.0,5.020112002046207,5.18800102635046,OPTIMAL,1143,36,5,0
3,20,100,4.0,10061.0,5.020112002046207,5.18800102635046,OPTIMAL,1164,37,0,0
3,20,100,4.0,10146.0,5.025431242596858,5.18800102635046,OPTIMAL,1177,36,0,0
3,20,100,4.0,10307.0,5.025431242596858,5.18800102635046,OPTIMAL,1196,37,0,0
3,20,100,4.0,10431.0,5.029133925044418,5.18800102635046,OPTIMAL,1214,36,3,0
3,20,100,4.0,10533.0,5.029133925044418,5.18800102635046,OPTIMAL,1226,37,0,0
3,20,100,4.0,10633.0,5.032563006867241,5.18800102635046,OPTIMAL,1235,36,4,0
3,20,100,4.0,10808.0,5.032563006867241,5.18800102635046,OPTIMAL,1257,37,0,0
3,20,100,4.0,10906.0,5.035575067914173,5.18800102635046,OPTIMAL,1272,36,0,0
3,20,100,4.0,11048.0,5.035575067914173,5.18800102635046,OPTIMAL,1288,37,0,0
3,20,100,4.0,11153.0,5.037600419273364,5.18800102635046,OPTIMAL,1302,36,0,0
3,20,100,4.0,11351.0,5.037600419273364,5.18800102635046,OPTIMAL,1324,37,0,0
3,20,100,4.0,11490.0,5.040738563604144,5.18800102635046,OPTIMAL,1339,36,3,0
3,20,100,4.0,11667.0,5.040738563604144,5.18800102635046,OPTIMAL,1360,37,0,0
3,20,100,4.0,11867.0,5.041323057143126,5.18800102635046,OPTIMAL,1382,36,0,0
3,20,100,4.0,11970.0,5.041323057143126,5.18800102635046,OPTIMAL,1396,37,0,0
3,20,100,4.0,12024.0,5.048925413185646,5.18800102635046,OPTIMAL,1403,36,5,0
3,20,100,4.0,12093.0,5.048925413185646,5.18800102635046,OPTIMAL,1411,37,0,0
3,20,100,4.0,12159.0,5.050575511955558,5.18800102635046,OPTIMAL,1419,36,4,0
3,20,100,4.0,12340.0,5.050575511955558,5.18800102635046,OPTIMAL,1437,37,0,0
3,20,100,4.0,12435.0,5.050865976565487,5.18800102635046,OPTIMAL,1451,36,2,0
3,20,100,4.0,12621.0,5.050865976565487,5.18800102635046,OPTIMAL,1475,37,0,0
3,20,100,4.0,12712.0,5.051228403084377,5.18800102635046,OPTIMAL,1488,36,0,0
